Norway, Death rates (period 1x1), 	Last modified: 03 Apr 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1975          13             0.000353        0.000478        0.000417
  1975          14             0.000473        0.000561        0.000518
  1975          15             0.000504        0.000559        0.000532
  1975          16             0.000416        0.000744        0.000584
  1975          17             0.000314        0.001124        0.000728
  1975          18             0.000346        0.001331        0.000848
  1975          19             0.000362        0.001498        0.000943
  1975          20             0.000300        0.001401        0.000863
  1975          21             0.000489        0.001213        0.000858
  1975          22             0.000418        0.001193        0.000815
  1975          23             0.000315        0.001000        0.000669
  1975          24             0.000279        0.000877        0.000589
  1975          25             0.000257        0.001135        0.000711
  1975          26             0.000440        0.001289        0.000880
  1975          27             0.000508        0.001127        0.000828
  1975          28             0.000409        0.001178        0.000806
  1975          29             0.000352        0.001136        0.000757
  1975          30             0.000349        0.001005        0.000689
  1975          31             0.000553        0.000737        0.000648
  1975          32             0.000561        0.000803        0.000686
  1975          33             0.000407        0.001166        0.000795
  1975          34             0.000601        0.001493        0.001057
  1975          35             0.000635        0.001671        0.001163
  1975          36             0.000624        0.001426        0.001030
  1975          37             0.000618        0.001515        0.001073
  1975          38             0.000854        0.001833        0.001351
  1975          39             0.001040        0.002008        0.001530
  1975          40             0.001146        0.002041        0.001597
  1975          41             0.001133        0.002212        0.001682
  1975          42             0.001446        0.002648        0.002057
  1975          43             0.001709        0.002995        0.002358
  1975          44             0.001602        0.003482        0.002552
  1975          45             0.001939        0.004066        0.003018
  1975          46             0.002030        0.004033        0.003041
  1975          47             0.002089        0.003964        0.003033
  1975          48             0.002408        0.004817        0.003621
  1975          49             0.002694        0.005519        0.004114
  1975          50             0.002722        0.006177        0.004464
  1975          51             0.003027        0.006764        0.004907
  1975          52             0.003651        0.006964        0.005303
  1975          53             0.004117        0.007930        0.006001
  1975          54             0.004790        0.009033        0.006879
  1975          55             0.005314        0.009833        0.007544
  1975          56             0.005409        0.010929        0.008123
  1975          57             0.005167        0.011716        0.008366
  1975          58             0.005437        0.012732        0.008989
  1975          59             0.006030        0.014179        0.009978
  1975          60             0.006514        0.016181        0.011206
  1975          61             0.008059        0.017848        0.012807
  1975          62             0.009643        0.019003        0.014156
  1975          63             0.010008        0.020836        0.015202
  1975          64             0.010868        0.023127        0.016705
  1975          65             0.011931        0.025585        0.018361
  1975          66             0.012830        0.027749        0.019810
  1975          67             0.014664        0.030644        0.022039
  1975          68             0.017451        0.033675        0.024817
  1975          69             0.018956        0.037497        0.027252
  1975          70             0.019682        0.041509        0.029289
  1975          71             0.022733        0.045849        0.032853
  1975          72             0.026890        0.050207        0.037045
  1975          73             0.030610        0.054728        0.040979
  1975          74             0.034263        0.061214        0.045622
  1975          75             0.040631        0.066665        0.051445
  1975          76             0.046588        0.071919        0.057081
  1975          77             0.051657        0.077354        0.062217
  1975          78             0.059167        0.085558        0.069938
  1975          79             0.064345        0.094466        0.076538
  1975          80             0.073888        0.105831        0.086682
  1975          81             0.084522        0.118937        0.098143
  1975          82             0.092003        0.122752        0.104047
  1975          83             0.103469        0.135559        0.115961
  1975          84             0.117066        0.154709        0.131193
  1975          85             0.133043        0.160647        0.143307
  1975          86             0.143362        0.169494        0.153239
  1975          87             0.156601        0.185136        0.167295
  1975          88             0.179754        0.207578        0.190074
  1975          89             0.201358        0.229486        0.211556
  1975          90             0.214275        0.244855        0.225196
  1975          91             0.233657        0.271314        0.246895
  1975          92             0.258104        0.285619        0.267600
  1975          93             0.289246        0.301060        0.293312
  1975          94             0.310542        0.339157        0.320147
  1975          95             0.319287        0.351939        0.330302
  1975          96             0.354629        0.378660        0.362903
  1975          97             0.404266        0.480749        0.428571
  1975          98             0.418182        0.473430        0.435858
  1975          99             0.404734        0.469565        0.427586
  1975         100             0.474645        0.592885        0.514745
  1975         101             0.515625        0.375000        0.477273
  1975         102             0.591549        0.146341        0.428571
  1975         103             0.705882        0.193548        0.461538
  1975         104             0.967742        0.000000        0.612245
  1975         105             1.500000        0.000000        0.857143
  1975         106                   .        1.200000        1.200000
  1975         107                   .        6.000000        6.000000
  1975         108                   .              .              .
  1975         109                   .              .              .
  1975         110+                  .              .              .
  1976           0             0.008957        0.010408        0.009699
  1976           1             0.001171        0.001557        0.001367
  1976           2             0.000489        0.000891        0.000694
  1976           3             0.000539        0.000667        0.000605
  1976           4             0.000552        0.000588        0.000570
  1976           5             0.000379        0.000481        0.000431
  1976           6             0.000265        0.000341        0.000304
  1976           7             0.000303        0.000259        0.000280
  1976           8             0.000248        0.000280        0.000264
  1976           9             0.000187        0.000281        0.000235
  1976          10             0.000203        0.000367        0.000288
  1976          11             0.000190        0.000415        0.000306
  1976          12             0.000097        0.000323        0.000213
  1976          13             0.000231        0.000315        0.000274
  1976          14             0.000403        0.000286        0.000343
  1976          15             0.000422        0.000481        0.000452
  1976          16             0.000319        0.000797        0.000564
  1976          17             0.000233        0.000979        0.000616
  1976          18             0.000314        0.001140        0.000736
  1976          19             0.000379        0.001346        0.000872
  1976          20             0.000346        0.001135        0.000750
  1976          21             0.000400        0.000973        0.000693
  1976          22             0.000404        0.001197        0.000809
  1976          23             0.000334        0.001240        0.000799
  1976          24             0.000367        0.000966        0.000676
  1976          25             0.000383        0.000811        0.000604
  1976          26             0.000444        0.001022        0.000743
  1976          27             0.000440        0.001068        0.000766
  1976          28             0.000458        0.001111        0.000796
  1976          29             0.000455        0.001075        0.000775
  1976          30             0.000447        0.001017        0.000741
  1976          31             0.000575        0.001053        0.000822
  1976          32             0.000571        0.001269        0.000932
  1976          33             0.000685        0.001529        0.001119
  1976          34             0.000678        0.001403        0.001049
  1976          35             0.000529        0.001539        0.001045
  1976          36             0.000469        0.001672        0.001082
  1976          37             0.000671        0.001914        0.001301
  1976          38             0.000914        0.002068        0.001499
  1976          39             0.000932        0.001860        0.001403
  1976          40             0.001093        0.001853        0.001477
  1976          41             0.001199        0.002330        0.001770
  1976          42             0.001376        0.002345        0.001869
  1976          43             0.001215        0.002127        0.001678
  1976          44             0.000967        0.002734        0.001857
  1976          45             0.001321        0.003216        0.002278
  1976          46             0.001751        0.003798        0.002789
  1976          47             0.001964        0.004420        0.003203
  1976          48             0.002441        0.004690        0.003572
  1976          49             0.002775        0.005484        0.004138
  1976          50             0.003052        0.006091        0.004578
  1976          51             0.003246        0.006429        0.004847
  1976          52             0.003877        0.007868        0.005882
  1976          53             0.004223        0.008205        0.006204
  1976          54             0.004467        0.008581        0.006495
  1976          55             0.005036        0.009916        0.007433
  1976          56             0.004944        0.010523        0.007691
  1976          57             0.005541        0.011270        0.008349
  1976          58             0.006012        0.012569        0.009204
  1976          59             0.006495        0.015045        0.010641
  1976          60             0.007537        0.016858        0.012032
  1976          61             0.008721        0.017133        0.012784
  1976          62             0.009383        0.019389        0.014215
  1976          63             0.009757        0.022508        0.015867
  1976          64             0.010423        0.022806        0.016326
  1976          65             0.010779        0.023875        0.016976
  1976          66             0.012404        0.027844        0.019620
  1976          67             0.014893        0.030479        0.022122
  1976          68             0.016862        0.032974        0.024234
  1976          69             0.018390        0.038004        0.027211
  1976          70             0.020044        0.043733        0.030516
  1976          71             0.022784        0.045735        0.032753
  1976          72             0.026359        0.048846        0.036080
  1976          73             0.029234        0.054758        0.040198
  1976          74             0.032710        0.059619        0.044113
  1976          75             0.038091        0.064055        0.048859
  1976          76             0.044251        0.069270        0.054497
  1976          77             0.050112        0.074501        0.060059
  1976          78             0.055078        0.084215        0.066877
  1976          79             0.061980        0.095531        0.075415
  1976          80             0.072271        0.100380        0.083446
  1976          81             0.081572        0.112952        0.093911
  1976          82             0.092215        0.124224        0.104615
  1976          83             0.100815        0.132160        0.112891
  1976          84             0.112629        0.140721        0.123320
  1976          85             0.130712        0.154253        0.139404
  1976          86             0.144078        0.174548        0.155206
  1976          87             0.159945        0.197758        0.173977
  1976          88             0.181632        0.219607        0.195533
  1976          89             0.204115        0.227926        0.212814
  1976          90             0.213819        0.255714        0.228711
  1976          91             0.235776        0.276860        0.250050
  1976          92             0.255632        0.277838        0.263296
  1976          93             0.284528        0.321309        0.297030
  1976          94             0.338628        0.382470        0.353415
  1976          95             0.334455        0.413896        0.360369
  1976          96             0.311228        0.484891        0.366525
  1976          97             0.381469        0.504673        0.421123
  1976          98             0.383542        0.458472        0.406521
  1976          99             0.367347        0.501266        0.407240
  1976         100             0.500000        0.561798        0.520755
  1976         101             0.438095        0.620690        0.495652
  1976         102             0.415094        0.434783        0.421053
  1976         103             0.418605        0.276923        0.357616
  1976         104             0.666667        0.367347        0.494118
  1976         105             1.500000        1.000000        1.200000
  1976         106             0.000000        6.000000        0.857143
  1976         107                   .              .              .
  1976         108                   .              .              .
  1976         109                   .              .              .
  1976         110+                  .              .              .
  1977           0             0.007169        0.010017        0.008629
  1977           1             0.000826        0.001025        0.000928
  1977           2             0.000460        0.000649        0.000556
  1977           3             0.000421        0.000452        0.000437
  1977           4             0.000277        0.000511        0.000397
  1977           5             0.000189        0.000572        0.000385
  1977           6             0.000284        0.000511        0.000400
  1977           7             0.000311        0.000399        0.000356
  1977           8             0.000242        0.000345        0.000295
  1977           9             0.000201        0.000265        0.000234
  1977          10             0.000156        0.000236        0.000197
  1977          11             0.000250        0.000308        0.000280
  1977          12             0.000237        0.000311        0.000275
  1977          13             0.000260        0.000370        0.000316
  1977          14             0.000297        0.000362        0.000330
  1977          15             0.000252        0.000477        0.000367
  1977          16             0.000321        0.000880        0.000608
  1977          17             0.000335        0.001131        0.000743
  1977          18             0.000282        0.001247        0.000777
  1977          19             0.000397        0.001361        0.000889
  1977          20             0.000544        0.001187        0.000872
  1977          21             0.000313        0.001057        0.000693
  1977          22             0.000250        0.001100        0.000685
  1977          23             0.000336        0.001035        0.000693
  1977          24             0.000283        0.001016        0.000659
  1977          25             0.000279        0.001030        0.000667
  1977          26             0.000382        0.000891        0.000646
  1977          27             0.000358        0.000973        0.000676
  1977          28             0.000287        0.001004        0.000659
  1977          29             0.000457        0.000806        0.000638
  1977          30             0.000502        0.000868        0.000691
  1977          31             0.000495        0.000941        0.000725
  1977          32             0.000661        0.001150        0.000914
  1977          33             0.000589        0.001338        0.000976
  1977          34             0.000476        0.001234        0.000866
  1977          35             0.000587        0.001467        0.001037
  1977          36             0.000744        0.001746        0.001256
  1977          37             0.000797        0.001627        0.001220
  1977          38             0.000983        0.001869        0.001432
  1977          39             0.001086        0.001973        0.001535
  1977          40             0.001061        0.002263        0.001671
  1977          41             0.000907        0.002509        0.001716
  1977          42             0.001199        0.002541        0.001876
  1977          43             0.001377        0.002713        0.002056
  1977          44             0.001577        0.002984        0.002291
  1977          45             0.001984        0.003598        0.002796
  1977          46             0.001676        0.003942        0.002819
  1977          47             0.001946        0.004512        0.003246
  1977          48             0.002583        0.004878        0.003740
  1977          49             0.003029        0.005842        0.004442
  1977          50             0.003030        0.006591        0.004818
  1977          51             0.003258        0.006718        0.004993
  1977          52             0.003514        0.007881        0.005708
  1977          53             0.003562        0.008567        0.006070
  1977          54             0.004037        0.008534        0.006270
  1977          55             0.004683        0.009675        0.007138
  1977          56             0.005418        0.011193        0.008246
  1977          57             0.005467        0.011816        0.008584
  1977          58             0.005615        0.012737        0.009094
  1977          59             0.006336        0.013918        0.010012
  1977          60             0.006516        0.015295        0.010755
  1977          61             0.007353        0.016001        0.011505
  1977          62             0.008313        0.016634        0.012315
  1977          63             0.009687        0.019529        0.014414
  1977          64             0.010819        0.022301        0.016287
  1977          65             0.010852        0.024233        0.017191
  1977          66             0.012593        0.026682        0.019211
  1977          67             0.014832        0.030392        0.022043
  1977          68             0.016527        0.033862        0.024497
  1977          69             0.018575        0.034661        0.025866
  1977          70             0.019463        0.038102        0.027761
  1977          71             0.022126        0.044339        0.031812
  1977          72             0.025507        0.048572        0.035403
  1977          73             0.028902        0.053509        0.039393
  1977          74             0.033680        0.059325        0.044536
  1977          75             0.038680        0.066457        0.050268
  1977          76             0.043509        0.071333        0.054868
  1977          77             0.047358        0.076762        0.059212
  1977          78             0.054298        0.087552        0.067633
  1977          79             0.061265        0.093631        0.074110
  1977          80             0.068134        0.098144        0.079925
  1977          81             0.077991        0.105960        0.088923
  1977          82             0.087978        0.118781        0.099859
  1977          83             0.097721        0.128804        0.109534
  1977          84             0.109674        0.134013        0.118876
  1977          85             0.123833        0.149396        0.133431
  1977          86             0.137744        0.178127        0.152361
  1977          87             0.151367        0.201225        0.169111
  1977          88             0.164419        0.210189        0.180917
  1977          89             0.179477        0.214675        0.192084
  1977          90             0.200522        0.220655        0.207767
  1977          91             0.226656        0.266043        0.240296
  1977          92             0.248421        0.296613        0.264720
  1977          93             0.272295        0.296418        0.280484
  1977          94             0.281279        0.334796        0.299003
  1977          95             0.287293        0.408560        0.326250
  1977          96             0.325980        0.492572        0.375348
  1977          97             0.326679        0.517119        0.379548
  1977          98             0.382609        0.485950        0.414106
  1977          99             0.469453        0.516129        0.482759
  1977         100             0.535902        0.457627        0.513011
  1977         101             0.552147        0.357143        0.485830
  1977         102             0.534031        0.558140        0.541516
  1977         103             0.315789        0.545455        0.379747
  1977         104             0.792453        0.521739        0.666667
  1977         105             6.000000        0.666667        1.354839
  1977         106             1.200000        0.000000        0.545455
  1977         107             6.000000              .        6.000000
  1977         108                   .              .              .
  1977         109                   .              .              .
  1977         110+                  .              .              .
  1978           0             0.007719        0.009214        0.008486
  1978           1             0.000804        0.001254        0.001034
  1978           2             0.000430        0.000790        0.000614
  1978           3             0.000370        0.000631        0.000503
  1978           4             0.000387        0.000451        0.000420
  1978           5             0.000423        0.000340        0.000381
  1978           6             0.000362        0.000451        0.000407
  1978           7             0.000299        0.000420        0.000361
  1978           8             0.000233        0.000296        0.000265
  1978           9             0.000181        0.000187        0.000184
  1978          10             0.000108        0.000279        0.000196
  1978          11             0.000171        0.000413        0.000295
  1978          12             0.000140        0.000337        0.000242
  1978          13             0.000142        0.000311        0.000229
  1978          14             0.000227        0.000292        0.000261
  1978          15             0.000379        0.000394        0.000386
  1978          16             0.000453        0.000667        0.000563
  1978          17             0.000337        0.000863        0.000607
  1978          18             0.000385        0.001114        0.000759
  1978          19             0.000348        0.001214        0.000792
  1978          20             0.000297        0.001202        0.000759
  1978          21             0.000412        0.001109        0.000767
  1978          22             0.000395        0.001136        0.000773
  1978          23             0.000399        0.001369        0.000895
  1978          24             0.000352        0.001131        0.000749
  1978          25             0.000300        0.000856        0.000585
  1978          26             0.000384        0.000980        0.000691
  1978          27             0.000365        0.000987        0.000687
  1978          28             0.000426        0.000860        0.000650
  1978          29             0.000472        0.000878        0.000683
  1978          30             0.000424        0.001171        0.000810
  1978          31             0.000470        0.001176        0.000834
  1978          32             0.000399        0.001150        0.000787
  1978          33             0.000348        0.001248        0.000814
  1978          34             0.000588        0.001012        0.000807
  1978          35             0.000911        0.001077        0.000997
  1978          36             0.000902        0.001662        0.001291
  1978          37             0.000935        0.001611        0.001280
  1978          38             0.000938        0.001266        0.001105
  1978          39             0.001007        0.001730        0.001373
  1978          40             0.001012        0.001928        0.001476
  1978          41             0.001010        0.002543        0.001787
  1978          42             0.001334        0.002880        0.002114
  1978          43             0.001466        0.002547        0.002011
  1978          44             0.001270        0.003005        0.002152
  1978          45             0.001578        0.003697        0.002653
  1978          46             0.002210        0.004222        0.003222
  1978          47             0.002058        0.004702        0.003391
  1978          48             0.002117        0.005378        0.003767
  1978          49             0.002565        0.005560        0.004072
  1978          50             0.002896        0.005901        0.004402
  1978          51             0.003016        0.005842        0.004433
  1978          52             0.003334        0.006296        0.004817
  1978          53             0.003504        0.007747        0.005631
  1978          54             0.004213        0.008722        0.006467
  1978          55             0.004919        0.010267        0.007568
  1978          56             0.005003        0.011386        0.008133
  1978          57             0.005337        0.011146        0.008173
  1978          58             0.005856        0.011957        0.008841
  1978          59             0.006052        0.014413        0.010121
  1978          60             0.006624        0.015593        0.010953
  1978          61             0.007558        0.016316        0.011767
  1978          62             0.008574        0.018400        0.013270
  1978          63             0.009938        0.021221        0.015337
  1978          64             0.010417        0.023367        0.016600
  1978          65             0.011429        0.025160        0.017925
  1978          66             0.012831        0.027627        0.019790
  1978          67             0.014631        0.028474        0.021080
  1978          68             0.016419        0.030703        0.022986
  1978          69             0.018188        0.035677        0.026153
  1978          70             0.020126        0.041534        0.029739
  1978          71             0.022182        0.045652        0.032496
  1978          72             0.025794        0.047915        0.035323
  1978          73             0.028010        0.053026        0.038599
  1978          74             0.031261        0.059854        0.043264
  1978          75             0.038239        0.064405        0.049143
  1978          76             0.043781        0.070383        0.054702
  1978          77             0.049093        0.078621        0.060943
  1978          78             0.057065        0.083711        0.067613
  1978          79             0.063592        0.091921        0.074749
  1978          80             0.068175        0.101214        0.081030
  1978          81             0.075662        0.112294        0.089777
  1978          82             0.085768        0.124223        0.100495
  1978          83             0.096044        0.128889        0.108446
  1978          84             0.109616        0.140310        0.121079
  1978          85             0.125991        0.154675        0.136651
  1978          86             0.138870        0.165875        0.148848
  1978          87             0.150724        0.190762        0.164820
  1978          88             0.171929        0.206897        0.184022
  1978          89             0.189764        0.214272        0.198405
  1978          90             0.194022        0.244028        0.211589
  1978          91             0.217795        0.269302        0.235802
  1978          92             0.254233        0.290936        0.266640
  1978          93             0.260817        0.328767        0.283004
  1978          94             0.262031        0.327334        0.283640
  1978          95             0.280419        0.358883        0.304944
  1978          96             0.352041        0.386953        0.362542
  1978          97             0.372567        0.397112        0.379391
  1978          98             0.362934        0.496063        0.395732
  1978          99             0.410256        0.383632        0.402411
  1978         100             0.553345        0.434043        0.517766
  1978         101             0.532544        0.509804        0.525458
  1978         102             0.432990        0.555556        0.476821
  1978         103             0.468750        1.076923        0.610778
  1978         104             0.575342        0.720000        0.612245
  1978         105             1.200000        0.782609        0.947368
  1978         106                   .        1.384615        1.384615
  1978         107                   .        6.000000        6.000000
  1978         108                   .              .              .
  1978         109                   .              .              .
  1978         110+                  .              .              .
  1979           0             0.006868        0.009668        0.008306
  1979           1             0.000907        0.001092        0.001002
  1979           2             0.000391        0.000542        0.000468
  1979           3             0.000355        0.000430        0.000394
  1979           4             0.000300        0.000562        0.000433
  1979           5             0.000185        0.000547        0.000370
  1979           6             0.000211        0.000433        0.000325
  1979           7             0.000220        0.000495        0.000361
  1979           8             0.000142        0.000360        0.000253
  1979           9             0.000109        0.000266        0.000189
  1979          10             0.000076        0.000344        0.000213
  1979          11             0.000170        0.000308        0.000241
  1979          12             0.000218        0.000221        0.000219
  1979          13             0.000187        0.000249        0.000219
  1979          14             0.000237        0.000459        0.000351
  1979          15             0.000276        0.000631        0.000458
  1979          16             0.000214        0.000676        0.000450
  1979          17             0.000318        0.000920        0.000627
  1979          18             0.000370        0.001198        0.000795
  1979          19             0.000234        0.001367        0.000815
  1979          20             0.000331        0.001323        0.000840
  1979          21             0.000347        0.001060        0.000711
  1979          22             0.000412        0.000872        0.000646
  1979          23             0.000477        0.001024        0.000756
  1979          24             0.000316        0.001145        0.000739
  1979          25             0.000319        0.000920        0.000625
  1979          26             0.000399        0.000886        0.000649
  1979          27             0.000383        0.001208        0.000809
  1979          28             0.000399        0.001295        0.000862
  1979          29             0.000443        0.001099        0.000782
  1979          30             0.000388        0.000987        0.000699
  1979          31             0.000408        0.001004        0.000716
  1979          32             0.000407        0.001161        0.000796
  1979          33             0.000478        0.001211        0.000856
  1979          34             0.000521        0.001103        0.000822
  1979          35             0.000496        0.001269        0.000896
  1979          36             0.000601        0.001627        0.001128
  1979          37             0.000654        0.001513        0.001093
  1979          38             0.000888        0.001772        0.001339
  1979          39             0.001009        0.002285        0.001659
  1979          40             0.000911        0.002248        0.001588
  1979          41             0.001161        0.001881        0.001525
  1979          42             0.001659        0.002398        0.002033
  1979          43             0.001522        0.003334        0.002436
  1979          44             0.001628        0.003368        0.002504
  1979          45             0.002191        0.003486        0.002849
  1979          46             0.002073        0.003709        0.002902
  1979          47             0.001867        0.004240        0.003059
  1979          48             0.002038        0.004797        0.003426
  1979          49             0.002531        0.005217        0.003888
  1979          50             0.002977        0.006016        0.004504
  1979          51             0.003139        0.007272        0.005207
  1979          52             0.003684        0.007654        0.005670
  1979          53             0.003923        0.007825        0.005874
  1979          54             0.004101        0.008962        0.006532
  1979          55             0.004522        0.009701        0.007104
  1979          56             0.005046        0.010104        0.007545
  1979          57             0.005109        0.011535        0.008250
  1979          58             0.005154        0.012946        0.008945
  1979          59             0.006009        0.014502        0.010148
  1979          60             0.006905        0.016130        0.011371
  1979          61             0.007630        0.017062        0.012162
  1979          62             0.008020        0.019239        0.013383
  1979          63             0.009067        0.021605        0.015023
  1979          64             0.010827        0.023652        0.016926
  1979          65             0.012230        0.025119        0.018342
  1979          66             0.013064        0.026907        0.019567
  1979          67             0.014959        0.029574        0.021776
  1979          68             0.016968        0.032088        0.023960
  1979          69             0.017952        0.036195        0.026263
  1979          70             0.019743        0.041557        0.029574
  1979          71             0.022204        0.045560        0.032555
  1979          72             0.024183        0.047279        0.034203
  1979          73             0.026851        0.052078        0.037576
  1979          74             0.031261        0.059511        0.043029
  1979          75             0.036828        0.064286        0.048161
  1979          76             0.041782        0.073101        0.054634
  1979          77             0.047135        0.081878        0.061122
  1979          78             0.054581        0.089437        0.068315
  1979          79             0.061755        0.097318        0.075567
  1979          80             0.070212        0.101475        0.082299
  1979          81             0.078962        0.107670        0.089916
  1979          82             0.088648        0.120890        0.100815
  1979          83             0.101426        0.135272        0.114091
  1979          84             0.111464        0.139575        0.121891
  1979          85             0.119588        0.149551        0.130559
  1979          86             0.128974        0.161940        0.141013
  1979          87             0.145712        0.179527        0.157943
  1979          88             0.166326        0.206694        0.180178
  1979          89             0.184502        0.236232        0.201956
  1979          90             0.207353        0.256086        0.224093
  1979          91             0.232030        0.262066        0.242225
  1979          92             0.273525        0.278447        0.275224
  1979          93             0.273235        0.296326        0.280888
  1979          94             0.271618        0.363425        0.300136
  1979          95             0.316940        0.400960        0.343222
  1979          96             0.367764        0.427146        0.385518
  1979          97             0.363801        0.445640        0.388022
  1979          98             0.446281        0.489066        0.457289
  1979          99             0.500971        0.402332        0.476329
  1979         100             0.518519        0.549801        0.528117
  1979         101             0.509091        0.569343        0.526767
  1979         102             0.666667        0.432990        0.589831
  1979         103             0.584071        0.491803        0.551724
  1979         104             0.585366        1.384615        0.694737
  1979         105             1.555556        0.461538        1.200000
  1979         106             6.000000        0.545455        1.384615
  1979         107                   .        6.000000        6.000000
  1979         108                   .              .              .
  1979         109                   .              .              .
  1979         110+                  .              .              .
  1980           0             0.007095        0.009032        0.008091
  1980           1             0.000475        0.000827        0.000655
  1980           2             0.000201        0.000497        0.000353
  1980           3             0.000274        0.000747        0.000516
  1980           4             0.000112        0.000287        0.000201
  1980           5             0.000211        0.000408        0.000311
  1980           6             0.000067        0.000386        0.000230
  1980           7             0.000130        0.000370        0.000253
  1980           8             0.000220        0.000240        0.000230
  1980           9             0.000189        0.000390        0.000291
  1980          10             0.000031        0.000088        0.000061
  1980          11             0.000181        0.000258        0.000221
  1980          12             0.000216        0.000293        0.000256
  1980          13             0.000249        0.000265        0.000257
  1980          14             0.000218        0.000439        0.000332
  1980          15             0.000379        0.000444        0.000412
  1980          16             0.000259        0.000768        0.000520
  1980          17             0.000427        0.001069        0.000755
  1980          18             0.000434        0.001268        0.000862
  1980          19             0.000403        0.001629        0.001031
  1980          20             0.000367        0.001016        0.000700
  1980          21             0.000397        0.001355        0.000888
  1980          22             0.000363        0.001234        0.000808
  1980          23             0.000230        0.001616        0.000936
  1980          24             0.000263        0.001195        0.000739
  1980          25             0.000432        0.001112        0.000779
  1980          26             0.000369        0.001030        0.000706
  1980          27             0.000466        0.000981        0.000730
  1980          28             0.000348        0.001077        0.000724
  1980          29             0.000659        0.001132        0.000904
  1980          30             0.000341        0.001241        0.000806
  1980          31             0.000473        0.001254        0.000878
  1980          32             0.000424        0.001187        0.000819
  1980          33             0.000626        0.001295        0.000971
  1980          34             0.000542        0.001346        0.000957
  1980          35             0.000590        0.001590        0.001107
  1980          36             0.000955        0.001271        0.001118
  1980          37             0.000456        0.001649        0.001069
  1980          38             0.001038        0.002033        0.001546
  1980          39             0.001008        0.001613        0.001317
  1980          40             0.001033        0.001723        0.001384
  1980          41             0.001441        0.001876        0.001661
  1980          42             0.001237        0.002996        0.002127
  1980          43             0.001142        0.002834        0.001999
  1980          44             0.000962        0.003160        0.002069
  1980          45             0.001549        0.002851        0.002204
  1980          46             0.002005        0.003788        0.002910
  1980          47             0.002286        0.004002        0.003155
  1980          48             0.002195        0.005350        0.003778
  1980          49             0.002279        0.005456        0.003875
  1980          50             0.003190        0.005840        0.004527
  1980          51             0.003105        0.006697        0.004906
  1980          52             0.003102        0.007113        0.005105
  1980          53             0.003105        0.007272        0.005187
  1980          54             0.004137        0.007955        0.006041
  1980          55             0.004225        0.009634        0.006922
  1980          56             0.004041        0.009851        0.006931
  1980          57             0.004541        0.012197        0.008312
  1980          58             0.005433        0.013007        0.009121
  1980          59             0.006691        0.013417        0.009951
  1980          60             0.006917        0.015359        0.011014
  1980          61             0.007994        0.016771        0.012223
  1980          62             0.008065        0.020143        0.013837
  1980          63             0.008925        0.020819        0.014575
  1980          64             0.010047        0.024340        0.016791
  1980          65             0.010738        0.027362        0.018585
  1980          66             0.013435        0.027958        0.020269
  1980          67             0.013349        0.030770        0.021464
  1980          68             0.014940        0.034524        0.023995
  1980          69             0.016412        0.035070        0.024956
  1980          70             0.019116        0.037737        0.027515
  1980          71             0.023141        0.042839        0.031914
  1980          72             0.026226        0.047868        0.035698
  1980          73             0.027392        0.053684        0.038647
  1980          74             0.030294        0.054641        0.040492
  1980          75             0.037332        0.066672        0.049353
  1980          76             0.039039        0.069070        0.051226
  1980          77             0.044442        0.075480        0.056925
  1980          78             0.050454        0.086429        0.064664
  1980          79             0.061495        0.091439        0.073047
  1980          80             0.063135        0.103367        0.078430
  1980          81             0.080869        0.107530        0.090979
  1980          82             0.084184        0.114024        0.095374
  1980          83             0.093036        0.137322        0.109341
